Date,WorkspaceLineId,WorkspaceFactoryName,WorkspaceBuildingName,BuyerName,SMV,SampleSMV,CM,DayTarget,IETarget,TargetEfficiency,ManPowerPresent,PlannedIronMan,PlannedHelper,PlannedOperator,PlannedHours,RunningWorkDay,AchievedEfficiency,dhu
11/23/2025,L100,Alpha Apparels Ltd,Alpha-B2,Buyer 1,26.42,24.93,0.79,1648,1728,73.8,43,2,8,30,9.8,13,52.29,6.04
11/23/2025,L054,Alpha Apparels Ltd,Alpha-B3,Buyer 1,20.94,19.89,2.07,1120,2260,52,41,2,8,30,10.4,14,39.07,0
11/23/2025,L018,Alpha Apparels Ltd,Alpha-B2,Buyer 12,34.24,35.04,1.23,791,1129,70.6,54,2,8,30,9.2,6,34.11,6.15
11/23/2025,L036,Alpha Apparels Ltd,Alpha-B1,Buyer 1,12.36,13.45,2.88,817,708,77,33,2,8,30,8.7,6,73.54,3.11
11/23/2025,L074,Alpha Apparels Ltd,Alpha-B1,Buyer 14,17.4,15.78,2.7,677,1680,74.6,51,2,8,30,10.8,8,110.42,21.07
11/23/2025,L094,Gamma Textiles Ltd,Gamma-B2,Buyer 2,23.58,21.77,2.32,2761,2412,77.2,31,2,8,30,10.3,6,37.41,6.1
11/23/2025,L105,Alpha Apparels Ltd,Alpha-B1,Buyer 9,37.94,41.23,2.03,2145,918,78.9,46,2,8,30,10.2,21,72.12,4.59
11/23/2025,L133,Beta Garments Ltd,Beta-B2,Buyer 2,22.28,21.82,1.99,624,2298,50.9,33,2,8,30,10.4,5,92.32,106.7808561
11/23/2025,L102,Beta Garments Ltd,Beta-B2,Buyer 2,11.38,11.82,2.82,855,2267,53.9,48,2,8,30,9.9,21,23.76,11.2
11/23/2025,L139,Alpha Apparels Ltd,Alpha-B3,Buyer 1,12.08,11.07,1.38,937,2643,59.9,40,2,8,30,10.6,11,69.49,5.3
11/23/2025,L033,Beta Garments Ltd,Beta-B1,Buyer 1,41.65,37.78,1.81,713,799,77,46,2,8,30,10.7,19,74.43,8.28
11/23/2025,L004,Beta Garments Ltd,Beta-B1,Buyer 1,18.58,17.56,2.01,620,2928,79.9,40,2,8,30,8.4,2,62.74,4.42
11/23/2025,L079,Alpha Apparels Ltd,Alpha-B3,Buyer 1,27.15,29.25,0.69,1833,2189,54.4,47,2,8,30,10.3,7,59.29,2.37
11/23/2025,L007,Beta Garments Ltd,Beta-B2,Buyer 3,26.92,24.41,0.57,1443,2588,50.8,46,2,8,30,10.9,8,85.77,0
11/23/2025,L098,Gamma Textiles Ltd,Gamma-B1,Buyer 1,15.29,14.48,2.54,2976,2274,50.2,44,2,8,30,9.9,2,33.91,2.41
11/23/2025,L072,Alpha Apparels Ltd,Alpha-B3,Buyer 12,41.56,45.12,1.07,1789,1116,74.8,40,2,8,30,9.2,8,70.68,8
11/23/2025,L025,Alpha Apparels Ltd,Alpha-B3,Buyer 1,25.73,27.83,1.75,1654,2392,73.6,51,2,8,30,10.3,14,56.54,6.41
11/23/2025,L006,Beta Garments Ltd,Beta-B2,Buyer 2,30.79,31.54,1.33,609,1842,55.1,43,2,8,30,8.5,2,78.19,7.16
11/23/2025,L071,Gamma Textiles Ltd,Gamma-B2,Buyer 1,13,12.03,2.91,2609,2042,51.4,44,2,8,30,10.4,7,46.6,17.09
11/23/2025,L052,Gamma Textiles Ltd,Gamma-B2,Buyer 1,43.33,47.07,2.5,1198,2369,71.3,41,2,8,30,8.8,1,48.21,3.51
11/23/2025,L008,Alpha Apparels Ltd,Alpha-B2,Buyer 1,14.93,16.11,1.12,1045,2544,59.9,42,2,8,30,10.7,20,65.29,9.63
11/23/2025,L113,Alpha Apparels Ltd,Alpha-B2,Buyer 1,14.62,15.88,2.21,1366,1943,55.2,32,2,8,30,8.1,21,85.22,9.75
11/23/2025,L120,Alpha Apparels Ltd,Alpha-B1,Buyer 5,12.82,12.29,2.28,883,2143,74,69,2,8,30,10.9,8,62.23,4.93
11/23/2025,L056,Alpha Apparels Ltd,Alpha-B3,Buyer 1,31.76,34.55,0.61,2134,1174,58.5,48,2,8,30,8.5,18,70.54,8.19
11/24/2025,L044,Alpha Apparels Ltd,Alpha-B2,Buyer 1,16.56,16.46,0.56,2013,2818,70.5,46,2,8,30,8.6,4,44.13,4.14
11/24/2025,L086,Beta Garments Ltd,Beta-B1,Buyer 1,17.49,16.66,2.85,2292,926,57.4,47,2,8,30,8.6,21,58.42,3.76
11/24/2025,L064,Alpha Apparels Ltd,Alpha-B2,Buyer 2,10.16,10.33,0.82,1315,1917,74.5,47,2,8,30,10.5,22,28.3,8.66
11/24/2025,L089,Beta Garments Ltd,Beta-B1,Buyer 3,20.92,19.37,2.59,2462,901,77.8,45,2,8,30,11,11,90.87,8.32
11/24/2025,L112,Beta Garments Ltd,Beta-B2,Buyer 1,24.65,25.28,2.03,2405,1699,51.6,46,2,8,30,8.3,8,31.27,8.43
11/24/2025,L000,Beta Garments Ltd,Beta-B2,Buyer 3,36.14,33.97,1.9,1993,2646,64,48,2,8,30,10.5,14,96.23,4.9
11/24/2025,L011,Alpha Apparels Ltd,Alpha-B1,Buyer 1,14.53,14.26,2.89,2673,564,73.1,44,2,8,30,9.2,16,24.96,5.28
11/24/2025,L078,Gamma Textiles Ltd,Gamma-B3,Buyer 9,38.05,35.49,0.75,1178,1389,68.9,43,2,8,30,9,8,90.9,86.22905665
11/24/2025,L097,Gamma Textiles Ltd,Gamma-B3,Buyer 2,40.96,40.97,2.44,628,2358,55.9,34,2,8,30,10.5,23,43.09,3.44
11/24/2025,L072,Alpha Apparels Ltd,Alpha-B3,Buyer 12,41.56,42.67,0.72,2310,960,60,46,2,8,30,9.5,12,80.27,8.81
11/24/2025,L128,Alpha Apparels Ltd,Alpha-B3,Buyer 7,39.71,41.82,1.84,2919,1656,62.9,51,2,8,30,8,4,89.73,11.94
11/24/2025,L118,Beta Garments Ltd,Beta-B2,Buyer 1,39.12,42.83,1.69,1218,1281,59.9,50,2,8,30,9.4,1,74.26,6.32
11/24/2025,L076,Beta Garments Ltd,Beta-B2,Buyer 1,41.68,41.41,2.1,1012,667,59.3,48,2,8,30,9.3,2,63.76,6.5
11/24/2025,L129,Alpha Apparels Ltd,Alpha-B2,Buyer 2,39.88,38.31,1.56,2861,2690,58.8,41,2,8,30,9.8,23,40.82,5.34
11/24/2025,L131,Beta Garments Ltd,Beta-B3,Buyer 23,36.01,33.4,2.01,1266,2216,74.6,38,2,8,30,9.1,20,41.31,0.59
11/24/2025,L059,Alpha Apparels Ltd,Alpha-B2,Buyer 1,39.68,41.81,0.53,2732,1287,66.1,50,2,8,30,8.2,11,30.69,12.22
11/24/2025,L117,Alpha Apparels Ltd,Alpha-B3,Buyer 17,30.33,33.12,1.44,876,1518,62.7,44,2,8,30,10.8,9,72.82,11.56
11/24/2025,L114,Beta Garments Ltd,Beta-B3,Buyer 1,39.25,40.49,1.64,559,2310,78.5,46,2,8,30,8,7,58.88,3.89
11/24/2025,L029,Beta Garments Ltd,Beta-B2,Buyer 17,28.6,29.88,0.75,888,1700,78.6,47,2,8,30,9.1,17,89.55,4.13
11/24/2025,L012,Gamma Textiles Ltd,Gamma-B1,Buyer 1,41.57,42.73,1.24,1484,1926,71.8,48,2,8,30,9.7,13,86.45,7.23
11/24/2025,L040,Beta Garments Ltd,Beta-B1,Buyer 1,27.23,28.94,0.84,2779,527,70.9,44,2,8,30,9.1,8,70.44,1.54
11/24/2025,L121,Alpha Apparels Ltd,Alpha-B3,Buyer 2,25.82,26.96,1.2,1832,1639,76.3,25,2,8,30,9.3,4,53.39,7.41
11/24/2025,L115,Alpha Apparels Ltd,Alpha-B1,Buyer 17,30.57,33.6,1.38,1878,642,71,41,2,8,30,8.2,7,90.77,8.74
11/24/2025,L026,Gamma Textiles Ltd,Gamma-B1,Buyer 1,44.87,47.3,1.64,862,1620,65.5,47,2,8,30,9.4,15,59.79,0.43
11/24/2025,L032,Alpha Apparels Ltd,Alpha-B1,Buyer 1,18.31,19.21,1.21,1676,2497,77.3,48,2,8,30,9.5,9,95.55,8.74
11/24/2025,L138,Gamma Textiles Ltd,Gamma-B3,Buyer 10,31.01,31.31,2.57,1715,913,67.9,45,2,8,30,8.8,14,46.76,0
11/24/2025,L106,Alpha Apparels Ltd,Alpha-B2,Buyer 1,26.79,25.25,1.2,564,2106,56.2,49,2,8,30,10.1,2,33.45,5.02
11/24/2025,L077,Gamma Textiles Ltd,Gamma-B2,Buyer 2,19.62,21.13,2.7,2153,1448,51.1,36,2,8,30,10.6,6,3627.949262,16.89
11/24/2025,L050,Beta Garments Ltd,Beta-B2,Buyer 2,30.03,28.9,2.3,1060,1142,66.3,54,2,8,30,9.5,2,85.06,4.55
11/24/2025,L111,Alpha Apparels Ltd,Alpha-B1,Buyer 1,37.82,37.88,1.31,557,705,79.2,41,2,8,30,8.5,18,52.95,4.24
11/24/2025,L103,Gamma Textiles Ltd,Gamma-B2,Buyer 2,28.76,28.89,1.63,2168,2692,68.3,53,2,8,30,9.4,24,77.21,3.81
11/24/2025,L004,Beta Garments Ltd,Beta-B1,Buyer 1,18.58,18.54,2.69,2964,1347,61.9,56,2,8,30,10,10,65.53,2.94
11/24/2025,L074,Alpha Apparels Ltd,Alpha-B1,Buyer 14,17.4,18.39,0.92,1901,569,71.9,55,2,8,30,9.5,9,110.72,18.61
11/24/2025,L102,Beta Garments Ltd,Beta-B2,Buyer 2,11.38,11.31,2.65,1073,2446,59.1,54,2,8,30,10.2,20,21.07,14.44
11/24/2025,L037,Gamma Textiles Ltd,Gamma-B1,Buyer 1,44.62,41.61,1.07,2226,1713,66,42,2,8,30,8.2,11,75.03,13.7
11/24/2025,L083,Beta Garments Ltd,Beta-B3,Buyer 1,10.25,10.34,1.4,2770,1621,74.5,40,2,8,30,8.8,4,59.51,0.05
11/24/2025,L006,Beta Garments Ltd,Beta-B2,Buyer 2,30.79,33.48,0.69,2043,574,61.5,42,2,8,30,10.8,10,72.05,89.67588678
11/24/2025,L031,Alpha Apparels Ltd,Alpha-B1,Buyer 1,11.33,10.95,1.97,2035,1131,77.5,44,2,8,30,9.2,14,96.23,10.57
11/24/2025,L018,Alpha Apparels Ltd,Alpha-B2,Buyer 12,34.24,32.41,0.56,2717,987,65.9,41,2,8,30,10.8,13,40.18,7.24
11/24/2025,L126,Gamma Textiles Ltd,Gamma-B2,Buyer 2,16.35,16.54,0.8,1007,735,70.4,34,2,8,30,10.7,10,47.06,20.14
11/24/2025,L116,Gamma Textiles Ltd,Gamma-B3,Buyer 1,41.51,39.86,2.81,1717,1319,69.8,41,2,8,30,11,21,35.42,3.83
11/24/2025,L100,Alpha Apparels Ltd,Alpha-B2,Buyer 1,26.42,25.07,1.06,875,2119,64.2,39,2,8,30,9.8,10,47.7,6.45
11/24/2025,L079,Alpha Apparels Ltd,Alpha-B3,Buyer 1,27.15,25.15,2.67,2723,1866,68.5,48,2,8,30,8.3,1,47.49,2.98
11/24/2025,L063,Beta Garments Ltd,Beta-B3,Buyer 20,42.87,45.66,1.68,1417,678,67.7,42,2,8,30,8.3,9,38.83,5.21
11/24/2025,L002,Alpha Apparels Ltd,Alpha-B1,Buyer 20,15.71,15.35,2.95,848,2176,56.9,35,2,8,30,10.1,12,81.8,11.89
11/24/2025,L020,Alpha Apparels Ltd,Alpha-B1,Buyer 5,15.38,15.81,2.66,2362,530,54.6,39,2,8,30,9.9,16,63.57,7.83
11/24/2025,L017,Alpha Apparels Ltd,Alpha-B1,Buyer 23,35.53,35.11,2.98,2965,2123,60.5,40,2,8,30,8.2,23,62.03,1.35
11/24/2025,L066,Alpha Apparels Ltd,Alpha-B2,Buyer 2,36.32,39.39,1.14,622,1122,62.4,35,2,8,30,10.3,13,62.64,8.3
11/24/2025,L130,Beta Garments Ltd,Beta-B1,Buyer 13,21.12,22.17,2.43,2357,1419,61.2,54,2,8,30,8.8,4,60.66,11.03
11/24/2025,L048,Alpha Apparels Ltd,Alpha-B1,Buyer 3,27.13,25.63,0.76,1732,844,72.2,52,2,8,30,9.1,9,66.54,13.93
11/24/2025,L105,Alpha Apparels Ltd,Alpha-B1,Buyer 9,37.94,39.12,2.88,2898,1405,50.7,44,2,8,30,9.5,10,69.83,5.5
11/24/2025,L025,Alpha Apparels Ltd,Alpha-B3,Buyer 1,25.73,24.84,2.95,2449,2405,71.7,47,2,8,30,10.1,13,47.85,6.38
11/24/2025,L092,Alpha Apparels Ltd,Alpha-B3,Buyer 1,33.1,35,2.56,1394,1669,55.8,42,2,8,30,8.3,9,43.02,10.06
11/24/2025,L099,Beta Garments Ltd,Beta-B2,Buyer 2,42.43,45.21,1.05,1474,1862,60,33,2,8,30,10.4,3,33.05,8.21
11/24/2025,L049,Beta Garments Ltd,Beta-B2,Buyer 1,33.34,35.19,1.86,2723,2454,66.5,44,2,8,30,8.8,20,56.29,10.35
11/24/2025,L041,Alpha Apparels Ltd,Alpha-B1,Buyer 1,9.52,10.05,1.6,2566,1508,57,47,2,8,30,10.8,10,25.04,2.3
11/24/2025,L082,Alpha Apparels Ltd,Alpha-B1,Buyer 1,37.55,35.99,1.74,1326,2795,57.8,40,2,8,30,8.1,14,100.65,14.27
11/24/2025,L075,Alpha Apparels Ltd,Alpha-B3,Buyer 3,38.76,36.22,1.03,1363,2343,73.5,36,2,8,30,9,24,44.75,11
11/24/2025,L034,Alpha Apparels Ltd,Alpha-B1,Buyer 1,43.27,41.45,1.08,1189,2405,75.7,43,2,8,30,10.9,9,72.66,5.2
11/24/2025,L068,Alpha Apparels Ltd,Alpha-B2,Buyer 1,26.8,28.48,2.96,2567,2212,51.9,39,2,8,30,10.4,24,76.17,4.03
11/24/2025,L062,Alpha Apparels Ltd,Alpha-B2,Buyer 1,33.26,31.92,2.22,1798,2803,62.7,46,2,8,30,8.5,2,66.73,113.3148606
11/24/2025,L016,Gamma Textiles Ltd,Gamma-B1,Buyer 1,26.7,24.54,2.49,2797,1012,75.8,41,2,8,30,9.2,15,53.41,10.46
11/24/2025,L122,Gamma Textiles Ltd,Gamma-B2,Buyer 22,44.87,47.53,0.88,2280,1538,63.8,31,2,8,30,10.3,11,82.85,4.35
11/24/2025,L071,Gamma Textiles Ltd,Gamma-B2,Buyer 1,13,12.41,1.9,2025,1676,59.5,57,2,8,30,8.3,13,44.72,17.82
11/24/2025,L125,Alpha Apparels Ltd,Alpha-B2,Buyer 9,43.87,43.52,2.88,2014,1022,73.5,57,2,8,30,8.4,3,40.11,5.04
11/24/2025,L109,Beta Garments Ltd,Beta-B1,Buyer 22,22.34,24.54,1.89,2486,508,73.1,32,2,8,30,8.6,4,59.97,6.11
11/24/2025,L005,Gamma Textiles Ltd,Gamma-B3,Buyer 2,38.35,38.85,2.46,2312,686,66.8,43,2,8,30,10.1,25,54.4,6.89
11/24/2025,L085,Beta Garments Ltd,Beta-B1,Buyer 1,28.75,27.91,2.48,2020,1742,72.2,32,2,8,30,9.6,19,61.96,8.74
11/24/2025,L135,Alpha Apparels Ltd,Alpha-B1,Buyer 1,8.31,8.68,1.43,1114,1437,58.5,49,2,8,30,10.2,3,41.79,7.05
11/24/2025,L039,Alpha Apparels Ltd,Alpha-B3,Buyer 1,19.3,20.71,2.02,1988,1096,65.7,43,2,8,30,10.1,25,16.72,2.17
11/24/2025,L053,Alpha Apparels Ltd,Alpha-B1,Buyer 1,43.42,43.12,1.18,1960,1452,72.6,42,2,8,30,10.7,11,18.76,4.65
11/24/2025,L056,Alpha Apparels Ltd,Alpha-B3,Buyer 1,31.76,30.96,2.27,1299,2507,65.8,45,2,8,30,10.1,3,69.7,0
11/24/2025,L047,Beta Garments Ltd,Beta-B3,Buyer 9,25.56,24.59,2.8,1345,2523,74.1,47,2,8,30,8.7,11,45.69,9.23
11/24/2025,L084,Alpha Apparels Ltd,Alpha-B3,Buyer 1,33.37,36.24,2.78,2919,959,61.5,43,2,8,30,8.4,1,13.03,16.48
11/24/2025,L052,Gamma Textiles Ltd,Gamma-B2,Buyer 1,43.33,43.26,1.87,536,2098,75.1,43,2,8,30,9.9,13,54.31,5.52
11/24/2025,L033,Beta Garments Ltd,Beta-B1,Buyer 1,41.65,38.87,2.73,1564,2462,51.9,45,2,8,30,8.9,5,62.2,7.22
11/24/2025,L013,Alpha Apparels Ltd,Alpha-B2,Buyer 2,18.9,17.25,1.64,2965,1182,68.9,48,2,8,30,9.4,14,48.45,2.89
11/24/2025,L073,Gamma Textiles Ltd,Gamma-B1,Buyer 14,13.71,12.89,1.33,2694,1451,54.7,48,2,8,30,9.9,6,45.21,5.42
11/24/2025,L069,Alpha Apparels Ltd,Alpha-B3,Buyer 2,27.2,24.97,2.82,1902,2321,60.3,35,2,8,30,9.9,12,76.24,0
11/24/2025,L081,Alpha Apparels Ltd,Alpha-B1,Buyer 2,32.92,32.19,0.75,1260,729,60.5,49,2,8,30,10.4,6,34.52,13.27
11/24/2025,L101,Alpha Apparels Ltd,Alpha-B3,Buyer 1,19.67,17.78,1.14,2041,612,67.8,67,2,8,30,9.6,18,17.43,16.44
11/24/2025,L060,Alpha Apparels Ltd,Alpha-B1,Buyer 7,10.37,9.49,1.02,2513,1627,64.8,60,2,8,30,11,17,50.03,5.32
11/24/2025,L098,Gamma Textiles Ltd,Gamma-B1,Buyer 1,15.29,16.42,2.36,2018,2938,79.2,39,2,8,30,9.5,20,36.14,1.73
11/24/2025,L021,Alpha Apparels Ltd,Alpha-B1,Buyer 1,9.65,9.67,2.16,953,1387,79.4,50,2,8,30,8.9,24,23.21,0
11/24/2025,L110,Beta Garments Ltd,Beta-B3,Buyer 1,30.97,29.52,1.08,1931,2698,75.9,38,2,8,30,9.3,1,102.78,2.12
11/24/2025,L133,Beta Garments Ltd,Beta-B2,Buyer 2,22.28,23.58,1.94,2431,1272,64.4,47,2,8,30,8.2,12,84.69,7.55
11/24/2025,L051,Alpha Apparels Ltd,Alpha-B2,Buyer 9,18.03,19.73,1.53,1213,2229,74.9,39,2,8,30,9.5,24,59.24,6.11
11/24/2025,L058,Alpha Apparels Ltd,Alpha-B3,Buyer 1,14.93,16.31,2.09,890,2069,66.8,39,2,8,30,9.4,14,57.42,8.25
11/24/2025,L027,Gamma Textiles Ltd,Gamma-B3,Buyer 11,20.54,18.52,1.38,2937,2563,54.7,59,2,8,30,9.7,11,81.54,3.6
11/24/2025,L019,Alpha Apparels Ltd,Alpha-B3,Buyer 1,22.03,19.85,1.75,2555,2791,67.8,62,2,8,30,10.9,6,76.75,9.01
11/24/2025,L042,Beta Garments Ltd,Beta-B2,Buyer 2,13.76,13.97,1.92,873,1831,64.5,48,2,8,30,9.8,1,58.57,14.54
11/24/2025,L065,Beta Garments Ltd,Beta-B3,Buyer 1,23.26,22.67,2.02,2836,2727,58.3,51,2,8,30,9.1,24,25.14,16.02
11/24/2025,L036,Alpha Apparels Ltd,Alpha-B1,Buyer 1,12.36,13.34,2.27,2679,2699,64.1,41,2,8,30,10.5,23,79.99,3.29
11/24/2025,L108,Alpha Apparels Ltd,Alpha-B2,Buyer 13,33.41,32.19,1.24,1599,911,65.2,51,2,8,30,9.7,11,74.67,1.06
11/24/2025,L119,Alpha Apparels Ltd,Alpha-B1,Buyer 2,22.75,22.85,2.84,1856,1676,68.2,53,2,8,30,8.7,16,54.44,15.68
11/24/2025,L088,Alpha Apparels Ltd,Alpha-B1,Buyer 16,13.95,14.93,2.19,2149,2619,73.5,47,2,8,30,9.8,16,93.28,90.42234986
11/24/2025,L136,Beta Garments Ltd,Beta-B3,Buyer 1,12.09,11.15,0.75,1472,679,70.5,53,2,8,30,9.3,3,28.54,0
11/24/2025,L090,Gamma Textiles Ltd,Gamma-B1,Buyer 8,44.34,45.04,1.39,2206,2087,65.1,48,2,8,30,10.9,1,59.17,0.19
11/24/2025,L035,Alpha Apparels Ltd,Alpha-B1,Buyer 1,20.61,22.16,1.86,1201,884,50.7,46,2,8,30,10,20,77.99,10.32
11/24/2025,L070,Beta Garments Ltd,Beta-B1,Buyer 3,12.07,12.04,1.45,752,1554,73.9,49,2,8,30,8.3,4,46.35,2.64
11/24/2025,L014,Beta Garments Ltd,Beta-B1,Buyer 1,33.48,31.15,2.19,1039,2343,62.9,61,2,8,30,9.1,24,11089.00603,5.3
11/24/2025,L030,Beta Garments Ltd,Beta-B3,Buyer 1,8.32,9.11,2.27,1109,2258,53.8,49,2,8,30,10.5,20,38.61,0
11/25/2025,L043,Alpha Apparels Ltd,Alpha-B1,Buyer 18,28.28,31.07,0.58,1051,1074,71.1,35,2,8,30,10.2,6,65.66,3.9
11/25/2025,L114,Beta Garments Ltd,Beta-B3,Buyer 1,39.25,39.81,2.42,916,2487,63.2,38,2,8,30,10.4,4,58.69,6.13
11/25/2025,L057,Beta Garments Ltd,Beta-B3,Buyer 2,22.07,22.92,1.47,1402,2370,80,46,2,8,30,10.4,24,59.79,10.47
11/25/2025,L071,Gamma Textiles Ltd,Gamma-B2,Buyer 1,13,12.11,2.67,1577,1195,63.3,44,2,8,30,9.4,4,48.37,14.78
11/25/2025,L078,Gamma Textiles Ltd,Gamma-B3,Buyer 9,38.05,41.31,1.42,1423,2455,51.9,40,2,8,30,8.4,15,95.13,126.5718019
11/25/2025,L089,Beta Garments Ltd,Beta-B1,Buyer 3,20.92,19.11,1.52,991,1917,73,62,2,8,30,8.1,16,84.5,7.29
11/25/2025,L007,Beta Garments Ltd,Beta-B2,Buyer 3,26.92,27.44,1.5,1974,1276,68.1,37,2,8,30,9.7,17,84.08,0.22
11/25/2025,L029,Beta Garments Ltd,Beta-B2,Buyer 17,28.6,27,0.51,2807,1373,52.9,48,2,8,30,10.3,5,86.36,3.01
11/25/2025,L096,Alpha Apparels Ltd,Alpha-B3,Buyer 12,11.96,11.29,1.74,2152,852,69.3,48,2,8,30,9.5,10,88.68,11.89
11/25/2025,L056,Alpha Apparels Ltd,Alpha-B3,Buyer 1,31.76,33.36,2.17,2370,2883,73,49,2,8,30,10.3,20,68.63,6.05
11/25/2025,L032,Alpha Apparels Ltd,Alpha-B1,Buyer 1,18.31,19.18,2.87,2300,2870,69.9,50,2,8,30,8.9,20,99.82,7.73
11/25/2025,L136,Beta Garments Ltd,Beta-B3,Buyer 1,12.09,11.65,1.37,2798,2520,63.8,40,2,8,30,8.1,9,38.88,2.63
11/25/2025,L107,Gamma Textiles Ltd,Gamma-B2,Buyer 3,31.37,32.83,0.96,1639,745,80,41,2,8,30,9.4,2,83.95,6.53
11/25/2025,L023,Beta Garments Ltd,Beta-B3,Buyer 6,19.25,19.99,2.47,1408,1025,61.6,45,2,8,30,10.2,20,81.13,13.71
11/25/2025,L070,Beta Garments Ltd,Beta-B1,Buyer 3,12.07,11.61,2.76,1307,2166,52.2,38,2,8,30,9,15,48.58,5.73
11/25/2025,L036,Alpha Apparels Ltd,Alpha-B1,Buyer 1,12.36,12.74,1.15,653,726,68.8,35,2,8,30,10.7,2,72.32,4.58
11/25/2025,L037,Gamma Textiles Ltd,Gamma-B1,Buyer 1,44.62,40.51,1.86,1943,1252,56.6,28,2,8,30,8.9,20,77.6,14.79
11/25/2025,L058,Alpha Apparels Ltd,Alpha-B3,Buyer 1,14.93,14.53,2.03,619,2231,52.9,43,2,8,30,9.5,5,54.56,8.21
11/25/2025,L009,Gamma Textiles Ltd,Gamma-B2,Buyer 1,29.04,31.13,1.16,911,1019,68.8,41,2,8,30,9,16,5,5.78
11/25/2025,L010,Beta Garments Ltd,Beta-B3,Buyer 2,26.9,28.43,0.7,1008,1496,62.7,62,2,8,30,10.5,22,49.3,4.59
11/25/2025,L103,Gamma Textiles Ltd,Gamma-B2,Buyer 2,28.76,26.91,2.7,2536,2636,67.5,49,2,8,30,8.3,2,76.13,89.18326211
11/25/2025,L116,Gamma Textiles Ltd,Gamma-B3,Buyer 1,41.51,44.19,2.81,1345,1512,64.1,36,2,8,30,8.4,23,38.11,1.78
11/25/2025,L083,Beta Garments Ltd,Beta-B3,Buyer 1,10.25,10.22,2.37,1194,1602,69.7,47,2,8,30,8.2,10,60.39,0.34
11/25/2025,L124,Alpha Apparels Ltd,Alpha-B2,Buyer 1,14.74,15.59,1.41,1556,827,57.9,50,2,8,30,10.7,13,59.21,4.22
11/25/2025,L093,Gamma Textiles Ltd,Gamma-B3,Buyer 14,8.19,8.48,1.57,1350,1654,56.1,35,2,8,30,9.9,25,37.12,6.11
11/25/2025,L045,Gamma Textiles Ltd,Gamma-B3,Buyer 2,9.51,9.82,2.81,1792,879,53,35,2,8,30,8.9,1,68.2,0
11/25/2025,L015,Alpha Apparels Ltd,Alpha-B3,Buyer 1,32.04,33.66,1.52,2020,1076,58.4,28,2,8,30,10.8,16,61.49,8.03
11/25/2025,L125,Alpha Apparels Ltd,Alpha-B2,Buyer 9,43.87,41.68,2.6,2136,2507,57.1,35,2,8,30,10.4,2,31.64,1.11
11/25/2025,L051,Alpha Apparels Ltd,Alpha-B2,Buyer 9,18.03,18.72,1.47,2314,1407,68.6,53,2,8,30,10.9,21,63.49,8.41
11/25/2025,L068,Alpha Apparels Ltd,Alpha-B2,Buyer 1,26.8,28.05,2.2,2765,1973,67,46,2,8,30,9.3,3,64.92,2.12
11/25/2025,L115,Alpha Apparels Ltd,Alpha-B1,Buyer 17,30.57,31.93,2.42,2594,2849,74.9,60,2,8,30,8.5,20,90.18,7.32
11/25/2025,L106,Alpha Apparels Ltd,Alpha-B2,Buyer 1,26.79,29.08,0.89,923,520,62.2,63,2,8,30,10.1,2,41.79,4.96
11/25/2025,L080,Beta Garments Ltd,Beta-B1,Buyer 14,25.27,25.36,2.85,2969,1482,55.5,47,2,8,30,10.5,23,26.83,7.29
11/25/2025,L042,Beta Garments Ltd,Beta-B2,Buyer 2,13.76,12.56,2.01,1393,919,68.2,42,2,8,30,9.6,7,50.48,9.21
11/25/2025,L065,Beta Garments Ltd,Beta-B3,Buyer 1,23.26,24.64,2.77,2358,1915,73.8,48,2,8,30,8.3,4,25.87,12.79
11/25/2025,L079,Alpha Apparels Ltd,Alpha-B3,Buyer 1,27.15,28.9,2.33,1651,966,66.1,64,2,8,30,8.3,25,51.09,4.32
11/25/2025,L121,Alpha Apparels Ltd,Alpha-B3,Buyer 2,25.82,23.84,1.02,1319,1314,75.3,43,2,8,30,10.2,17,49.95,5.46
11/25/2025,L061,Alpha Apparels Ltd,Alpha-B1,Buyer 1,33.19,32.43,2.77,2339,1525,69.3,39,2,8,30,9.1,16,39.26,14.06
11/25/2025,L104,Alpha Apparels Ltd,Alpha-B3,Buyer 3,30.84,30.55,2.96,2719,2748,52.9,52,2,8,30,10,16,45.42,5.14
11/25/2025,L035,Alpha Apparels Ltd,Alpha-B1,Buyer 1,20.61,19.94,1,2409,2268,52.9,28,2,8,30,9.8,12,58.14,8.95
11/25/2025,L092,Alpha Apparels Ltd,Alpha-B3,Buyer 1,33.1,30.05,1.96,923,2578,71.3,53,2,8,30,9.6,3,41.82,8.59
11/25/2025,L018,Alpha Apparels Ltd,Alpha-B2,Buyer 12,34.24,36.6,1.01,810,1510,62.9,50,2,8,30,9.8,19,45.38,5.71
11/25/2025,L134,Alpha Apparels Ltd,Alpha-B3,Buyer 1,29.04,31.57,2.06,881,2831,78.2,43,2,8,30,10.2,3,86.23,12.47
11/25/2025,L046,Alpha Apparels Ltd,Alpha-B1,Buyer 1,33.7,32.6,0.86,2259,2929,75.2,51,2,8,30,9.3,6,53.45,9.08
11/25/2025,L074,Alpha Apparels Ltd,Alpha-B1,Buyer 14,17.4,15.78,0.79,575,2951,57.2,31,2,8,30,9.2,22,116.91,16.5
11/25/2025,L004,Beta Garments Ltd,Beta-B1,Buyer 1,18.58,19.38,2.15,1377,1851,58.9,47,2,8,30,8.9,17,68.08,6.01
